trial,score,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_net_pnl,tr_gross_profit,tr_gross_loss,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_fees,tr_blocked,va_return_pct,va_net_pnl,va_gross_profit,va_gross_loss,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_fees,va_blocked
213,0.29409745884961475,134,19,59.0,30.0,18,7,3.8000000000000003,16,48,1.0,3.0,0.03,0.5,2.0,28.524566621600044,2852.4566621600043,20361.710000000003,17509.3,1.1629082830267345,0.9227260010398212,18.40041515632564,201.0,61.0,140.0,30.34825870646766,2692.65,0.0,10.666121381249976,1066.6121381249977,6228.680000000001,5162.06,1.2066268117766938,0.8566048579587693,14.293887214257433,67.0,23.0,44.0,34.32835820895522,726.82,0.0
259,0.2862150604768149,137,19,59.0,27.0,17,6,3.6,16,50,1.1,2.9000000000000004,0.028,0.45,4.5,26.025803890299905,2602.5803890299903,32063.140000000007,29460.559999999998,1.0883411584844283,0.6426454479084498,30.31340515835416,182.0,55.0,127.0,30.21978021978022,4694.23,0.0,21.02268166695008,2102.2681666950084,11854.29,9752.039999999999,1.2155702806797348,1.0091879548589262,28.277592582607987,67.0,24.0,43.0,35.82089552238806,1439.95,0.0
210,0.28535123113729627,134,19,60.0,31.0,17,7,3.7,16,49,1.0,2.9000000000000004,0.03,0.5,2.0,27.805223105850054,2780.5223105850055,20360.860000000004,17580.35,1.1581601048898347,0.8655729026902492,26.06927578761244,204.0,63.0,141.0,30.88235294117647,2598.15,0.0,10.540004590949993,1054.0004590949993,6666.75,5612.720000000002,1.1877930842799922,0.8407089168583849,11.673994943182715,73.0,26.0,47.0,35.61643835616438,783.45,0.0
211,0.28535123113729627,134,19,60.0,31.0,17,7,3.7,16,49,1.0,2.9000000000000004,0.03,0.5,2.0,27.805223105850054,2780.5223105850055,20360.860000000004,17580.35,1.1581601048898347,0.8655729026902492,26.06927578761244,204.0,63.0,141.0,30.88235294117647,2598.15,0.0,10.540004590949993,1054.0004590949993,6666.75,5612.720000000002,1.1877930842799922,0.8407089168583849,11.673994943182715,73.0,26.0,47.0,35.61643835616438,783.45,0.0
231,0.2836298995267078,129,19,59.0,31.0,18,7,3.7,17,50,1.0,2.8,0.03,0.45,2.0,24.913534408600135,2491.3534408600135,17423.320000000003,14931.98,1.1668459239832898,0.9200962826795576,18.67492010664969,211.0,66.0,145.0,31.27962085308057,2343.11,0.0,15.515250711400002,1551.5250711400004,6214.679999999999,4663.139999999999,1.332724301650819,1.272233509857772,11.563891641031118,71.0,28.0,43.0,39.436619718309856,696.33,0.0
238,0.2775622558714846,130,19,59.0,31.0,18,7,3.8000000000000003,15,48,1.0,2.8,0.029,0.45,2.0,26.051059890249945,2605.1059890249944,17476.0,14870.91,1.1751802680535355,0.9649056261766294,16.341306226172087,219.0,68.0,151.0,31.050228310502284,2442.64,0.0,9.813842841849983,981.3842841849983,5555.330000000001,4573.959999999999,1.2145558771830103,0.8685246324996491,13.745805457574683,71.0,27.0,44.0,38.028169014084504,679.37,0.0
150,0.2689402130716114,148,19,59.0,32.0,17,5,3.6,16,41,1.2000000000000002,2.8,0.029,0.65,1.5,24.92313804374986,2492.313804374986,15005.470000000001,12513.13,1.1991779834461882,0.962691952956869,15.455128134791027,175.0,53.0,122.0,30.285714285714285,2059.75,0.0,8.808616924300058,880.8616924300059,5436.889999999999,4556.009999999999,1.1933446151347342,0.7533160018286299,16.2342476470334,63.0,22.0,41.0,34.92063492063492,633.81,0.0
203,0.26281373654001045,140,19,59.0,30.0,17,7,3.7,17,46,1.1,2.9000000000000004,0.029,0.45,2.0,37.73647108720001,3773.6471087200007,16334.69,12561.02,1.3004270353840692,1.326146423628358,13.742855357047382,175.0,55.0,120.0,31.428571428571427,2011.46,0.0,6.858013894399938,685.8013894399937,5065.07,4379.3,1.1565935195122508,0.6538767021008802,14.804924195201124,67.0,24.0,43.0,35.82089552238806,638.84,0.0
226,0.25424230372988166,127,19,59.0,30.0,17,7,3.9000000000000004,16,49,1.0,2.9000000000000004,0.03,0.45,2.0,21.949783927800162,2194.9783927800163,17604.579999999998,15409.61,1.1424416322022424,0.7986187564401268,18.404247018169567,216.0,66.0,150.0,30.555555555555557,2367.65,0.0,15.472905064349979,1547.290506434998,6765.95,5218.650000000001,1.2964943040824732,1.2185733931607863,13.348987350699204,75.0,30.0,45.0,40.0,733.58,0.0
261,0.2538866739903058,132,20,59.0,26.0,17,6,3.6,15,50,1.1,2.9000000000000004,0.028,0.5,2.0,35.908332248349964,3590.833224834996,19259.72,15668.880000000001,1.2291701768090635,1.1096415219914593,20.47582090654479,188.0,59.0,129.0,31.382978723404257,2467.84,0.0,7.265438407350029,726.543840735003,6183.37,5456.840000000001,1.133141158619274,0.6287385800589802,16.512320112946703,71.0,24.0,47.0,33.80281690140845,729.94,0.0
242,0.2482427349249816,131,19,59.0,31.0,18,7,3.7,17,49,1.0,2.8,0.03,0.45,2.0,22.17111554095003,2217.111554095003,17287.32,15070.18,1.1471210031996963,0.8374764419762357,19.074137343148273,212.0,65.0,147.0,30.660377358490567,2355.77,0.0,12.153001239850001,1215.300123985,5754.81,4539.51,1.267716119140612,1.0403329389001383,12.961039171771294,70.0,27.0,43.0,38.57142857142857,676.47,0.0
249,0.24364746995358888,134,19,59.0,28.0,17,7,3.7,16,50,1.1,2.7,0.03,0.4,2.0,22.911246742300026,2291.1246742300027,13538.669999999996,11247.529999999999,1.2037016127096347,0.9955640083672588,15.31188468777577,191.0,61.0,130.0,31.93717277486911,1834.63,0.0,6.712596450049932,671.2596450049932,4382.85,3711.57,1.1808614683274195,0.7024731712049733,12.390606403929617,64.0,23.0,41.0,35.9375,531.9,0.0
164,0.24031650227837975,148,20,63.0,29.0,16,5,3.8000000000000003,15,44,1.3,2.8,0.03,0.7,1.0,21.98072624870003,2198.072624870003,13557.65,11359.590000000002,1.1934981808322305,0.9219387745301283,15.943852218256335,181.0,57.0,124.0,31.49171270718232,1462.57,0.0,7.001553909250033,700.1553909250033,4934.4400000000005,4234.3099999999995,1.1653468924098616,0.7256940494450588,16.461698719433993,71.0,23.0,48.0,32.394366197183096,487.13,0.0
271,0.23836741985449272,118,20,58.0,26.0,8,6,3.3000000000000003,14,48,1.1,2.8,0.028,0.45,2.0,22.62798897699997,2262.798897699997,16371.830000000002,14109.04,1.1603787359026554,0.8326773425855525,17.19107825984784,210.0,70.0,140.0,33.333333333333336,2209.84,0.0,7.433252098649919,743.3252098649918,6339.96,5596.630000000001,1.132817427630556,0.6456998066826755,18.013592241923337,81.0,26.0,55.0,32.098765432098766,758.13,0.0
170,0.23495739540459237,144,20,59.0,31.0,17,5,3.6,17,44,1.3,2.9000000000000004,0.029,0.55,1.5,37.256656554150034,3725.665655415003,13332.550000000001,9606.859999999999,1.3878155817821851,1.438381603977961,11.621207375562614,151.0,50.0,101.0,33.11258278145695,1536.55,0.0,5.477733029649936,547.7733029649935,4571.79,4024.04,1.1361194222721445,0.5813207690933687,13.481624336883819,65.0,21.0,44.0,32.30769230769231,538.43,0.0
85,0.23399827109733576,140,21,63.0,32.0,18,6,3.7,11,41,1.4,3.4000000000000004,0.022000000000000002,0.7,1.0,21.06250314335002,2106.2503143350023,13679.640000000001,11573.46,1.1819836073222703,0.8659787310041681,16.058736347779153,163.0,43.0,120.0,26.380368098159508,1372.54,0.0,8.354483937150071,835.4483937150071,5148.5,4313.05,1.1937028321025724,0.7616892393997161,16.070973359462496,63.0,15.0,48.0,23.80952380952381,449.29,0.0
219,0.23055371302945118,129,19,59.0,28.0,18,7,3.8000000000000003,16,49,1.0,3.0,0.029,0.45,2.0,19.24994532724999,1924.9945327249989,17742.33,15817.350000000002,1.1217005377006894,0.7299366563846542,18.391127763762803,209.0,62.0,147.0,29.66507177033493,2408.25,0.0,15.71240304979987,1571.2403049799868,6413.54,4842.3099999999995,1.324479432337046,1.2817562255813937,11.365555704544747,72.0,27.0,45.0,37.5,715.81,0.0
214,0.2298946027569048,134,19,59.0,30.0,18,7,3.9000000000000004,16,50,1.0,3.0,0.03,0.5,2.0,21.336392313199976,2133.6392313199976,19032.340000000004,16898.65,1.1262639323259551,0.7285347769521869,18.087155473325765,201.0,61.0,140.0,30.34825870646766,2538.43,0.0,10.495574828100034,1049.5574828100034,6266.4400000000005,5216.880000000001,1.2011853828341843,0.835421474589463,14.313281314157484,67.0,23.0,44.0,34.32835820895522,715.65,0.0
197,0.22722421130843598,142,19,60.0,30.0,17,6,3.8000000000000003,17,46,1.1,2.9000000000000004,0.03,0.45,2.5,22.25730100009994,2225.730100009994,18462.290000000005,16236.52,1.1370841781366945,0.7069625963523334,22.32248325570535,181.0,53.0,128.0,29.281767955801104,2386.16,0.0,7.455518892150104,745.5518892150103,6744.02,5998.479999999999,1.12428815299876,0.5874911136499137,19.497479813960517,70.0,25.0,45.0,35.714285714285715,788.91,0.0
241,0.22497634047189985,128,19,59.0,31.0,17,7,3.8000000000000003,17,49,1.0,2.8,0.03,0.45,2.0,18.611240678550203,1861.1240678550203,16683.3,14822.18,1.125563176266919,0.7235873130381333,18.421878931004095,216.0,67.0,149.0,31.01851851851852,2291.48,0.0,15.320657481149954,1532.0657481149956,6524.740000000001,4992.68,1.3068612448624788,1.2299011839395835,13.46341664669753,72.0,30.0,42.0,41.666666666666664,709.48,0.0
83,0.2236290798240863,144,20,63.0,32.0,19,6,3.9000000000000004,11,41,1.3,3.7,0.025,0.7,1.0,19.94641984729991,1994.6419847299912,12814.279999999999,10819.64,1.184353638383532,0.7912680941616721,16.222673689944873,164.0,43.0,121.0,26.21951219512195,1319.82,0.0,8.66845744885004,866.845744885004,5449.339999999999,4582.5,1.1891631205673756,0.8254929278622225,15.873511026155928,70.0,18.0,52.0,25.714285714285715,495.55,0.0
189,0.2233223958079295,141,19,60.0,32.0,18,6,3.8000000000000003,18,43,1.2000000000000002,3.3000000000000003,0.03,0.5,2.5,19.013320209249997,1901.3320209249996,20095.770000000004,18194.43,1.1045012127337874,0.5927911024780094,25.15882799003929,159.0,43.0,116.0,27.044025157232703,2523.67,0.0,16.713159315300107,1671.3159315300109,8402.960000000001,6731.589999999999,1.2482875516779843,1.0224492364710436,20.239830766708106,65.0,20.0,45.0,30.76923076923077,870.6,0.0
232,0.22061733874759326,127,19,59.0,31.0,17,7,3.8000000000000003,17,50,1.0,2.8,0.03,0.45,2.0,19.96273160620016,1996.273160620016,16840.739999999998,14844.5,1.134476742227761,0.7591103575873221,18.65373962724124,216.0,67.0,149.0,31.01851851851852,2290.31,0.0,9.82500846734998,982.500846734998,6103.35,5120.83,1.1918673340064014,0.8399636831907599,13.482034819949929,73.0,28.0,45.0,38.35616438356164,698.0,0.0
251,0.22003262406796342,135,19,59.0,28.0,17,7,3.7,16,49,1.1,2.7,0.029,0.4,2.0,20.57900070734993,2057.9000707349933,12903.980000000001,10846.05,1.189740043610347,0.9186026001779315,14.956921318276287,187.0,59.0,128.0,31.550802139037433,1775.28,0.0,6.029386380849956,602.9386380849955,4294.27,3691.3199999999997,1.1633426524928754,0.6431573620495075,12.386355104681183,64.0,23.0,41.0,35.9375,532.81,0.0
245,0.21936130465030512,132,19,59.0,31.0,19,7,3.7,17,49,0.9,2.8,0.03,0.45,2.0,18.68705580134996,1868.7055801349961,17488.22,15619.52,1.119638759705804,0.7133481844934981,19.8716542083987,223.0,68.0,155.0,30.493273542600896,2424.43,0.0,13.640209615200039,1364.0209615200038,6022.790000000001,4658.749999999999,1.2927909847061985,1.1396965942440243,12.763431477209922,72.0,27.0,45.0,37.5,707.3,0.0
198,0.2170544458636573,139,19,60.0,30.0,17,7,3.7,17,46,1.1,2.9000000000000004,0.03,0.45,2.0,29.00182304744998,2900.182304744998,16151.31,13251.13,1.2188628441498952,1.0041295742206597,18.653368503008764,178.0,54.0,124.0,30.337078651685392,1961.17,0.0,6.455312327600023,645.5312327600022,5439.950000000001,4794.43,1.1346395713359045,0.6098355168455157,14.856608243828981,71.0,25.0,46.0,35.2112676056338,667.53,0.0
244,0.21493024262002786,128,19,59.0,30.0,18,7,3.7,17,48,1.0,2.7,0.03,0.45,2.0,18.02506034734997,1802.5060347349972,16557.999999999996,14755.519999999997,1.12215631844896,0.7231320196606429,19.036601772499562,218.0,69.0,149.0,31.65137614678899,2338.77,0.0,13.460862453549963,1346.0862453549962,6217.970000000001,4871.900000000001,1.2762926168435313,1.1098919600578505,13.54523284560272,73.0,30.0,43.0,41.0958904109589,711.23,0.0
193,0.2120729280272399,141,19,60.0,32.0,18,6,3.6,18,45,1.3,3.2,0.03,0.45,2.5,19.097960325650075,1909.7960325650074,17212.179999999997,15302.439999999999,1.1247997051450618,0.6389132084046635,23.42298506351517,153.0,41.0,112.0,26.797385620915033,2153.64,0.0,11.320524937650008,1132.0524937650007,6576.0,5443.95,1.2079464359518364,0.8240260573188001,19.589814758167076,61.0,19.0,42.0,31.147540983606557,704.3,0.0
215,0.2056991694568299,134,19,59.0,30.0,18,7,3.9000000000000004,16,49,1.0,3.0,0.03,0.5,2.0,17.753123366599958,1775.3123366599957,18665.660000000003,16890.32,1.1051099091077021,0.633380312760203,18.31494999788243,201.0,60.0,141.0,29.850746268656717,2525.04,0.0,13.082433113949937,1308.2433113949937,6571.0199999999995,5262.77,1.248585820774991,1.0006664827986824,14.293887214257433,67.0,24.0,43.0,35.82089552238806,729.75,0.0
182,0.2056360582236736,143,19,60.0,29.0,17,5,3.6,18,42,1.3,3.1,0.029,0.55,2.5,17.458010563449932,1745.8010563449934,20774.579999999998,19028.76,1.0917463880988567,0.5422620592627612,26.2277750452587,152.0,43.0,109.0,28.289473684210527,2625.62,0.0,15.714080835500116,1571.4080835500117,8071.899999999999,6500.51,1.2417333409224813,0.9607550956924878,21.25650902171484,61.0,20.0,41.0,32.78688524590164,862.16,0.0
192,0.19440836424042118,142,19,60.0,32.0,18,6,3.7,18,45,1.3,3.2,0.03,0.5,2.5,16.12168997245013,1612.168997245013,18516.699999999997,16904.539999999997,1.0953684631465868,0.5328914959082296,25.622492274854224,154.0,40.0,114.0,25.974025974025974,2373.91,0.0,15.125037774400043,1512.5037774400043,7631.589999999999,6119.1,1.2471752381886223,0.9751720753334232,19.814526402558315,62.0,20.0,42.0,32.25806451612903,805.41,0.0
278,0.19238045925084318,121,20,58.0,25.0,10,6,3.5,15,48,1.1,2.7,0.028,0.45,2.0,29.62399076224998,2962.3990762249978,17308.03,14345.68,1.2064977052325159,1.053821817445851,16.26975871484163,212.0,73.0,139.0,34.43396226415094,2290.67,0.0,5.758766443349959,575.876644334996,5729.88,5153.969999999999,1.1117410462226207,0.5394895127846466,15.951935907156258,78.0,26.0,52.0,33.333333333333336,719.39,0.0
163,0.19133387674118418,145,20,63.0,31.0,17,5,3.8000000000000003,17,44,1.3,2.8,0.03,0.65,1.0,24.627097619650105,2462.7097619650103,13289.050000000001,10826.33,1.2274750538732886,1.0650780602920458,15.754713749980406,177.0,57.0,120.0,32.20338983050848,1342.73,0.0,5.571356649949976,557.1356649949976,4621.81,4064.669999999999,1.1370689379457621,0.61487145726422,15.520903626993988,70.0,22.0,48.0,31.428571428571427,444.66,0.0
97,0.18891524318351574,125,21,62.0,32.0,20,4,3.7,12,45,1.7000000000000002,2.9000000000000004,0.025,0.65,1.0,16.596317308050057,1659.6317308050056,10809.779999999999,9150.140000000001,1.1813786455726358,0.7670494428100318,10.764103001868767,149.0,48.0,101.0,32.214765100671144,1096.92,0.0,5.416895109800062,541.6895109800062,3856.95,3315.2000000000003,1.163413972007722,0.6355933776965076,13.584322523397713,57.0,17.0,40.0,29.82456140350877,369.69,0.0
229,0.18405133836689458,121,19,59.0,30.0,16,7,3.9000000000000004,16,48,1.0,2.9000000000000004,0.029,0.4,2.0,15.590317709750162,1559.0317709750161,15392.91,13833.93,1.1126924886854277,0.6441069189100167,19.05543589535234,226.0,66.0,160.0,29.20353982300885,2078.53,0.0,10.481506528199953,1048.1506528199952,5822.160000000001,4773.98,1.2195610371220662,0.9155929469243033,14.044078198410158,75.0,29.0,46.0,38.666666666666664,634.61,0.0
288,0.1837617226446841,106,20,58.0,24.0,9,6,3.5,13,47,1.2000000000000002,2.6,0.028,0.45,3.5,18.049577771449933,1804.957777144993,29392.17,27587.15,1.065429738120828,0.5249996366680412,25.76261816711749,237.0,81.0,156.0,34.177215189873415,4264.52,0.0,8.207240866349911,820.7240866349912,11576.199999999999,10755.449999999999,1.0763101497380398,0.5586388330590196,26.213550890257014,94.0,29.0,65.0,30.851063829787233,1577.83,0.0
